,transect_id,country_id,continent,country_name,changerate,changerate_unc,flag_sandy,no_shorelines,dt_annual,dist_annual,RMSE,outliers_1,outliers_2,Timespan,intercept,intercept_unc,Start_lon,Start_lat,Intersect_lon,Intersect_lat,End_lon,End_lat,coastline_idint,no_sedcomp,low_detect_shlines,err_changerate,err_timespan,color_cr,color_sandy
2836,BOX_187_121_11,NLD,Europe,Netherlands,-29.56,2.6946449413668607,other,18.0,"[19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 37.0]","[573.2126901057077, 515.8369052315578, 408.9146681135043, 373.38742872014905, 331.0935691940088, 255.2867519729418, 220.07299960649127, 201.56910383581652, 147.59869139344949, 83.21685725516319, 164.39145849160806, 133.01483082160172, 88.65763587194233, 88.7264250904286, 83.29010684180383, 21.594425501063203, 1.9445912542983763, 18.406989356314607]",56.94679873982472,[],[],18.0,1020.5596509946596,75.60494824727016,6.13549371341,53.4917074229,6.12915672325,53.4954951041,6.12281973309,53.4992827853,20355.0,1.0,1.0,1.0,1.0,red,lightgrey
2837,BOX_187_121_12,NLD,Europe,Netherlands,-17.87,1.7128875252496625,other,22.0,"[15.0, 16.0, 17.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[403.4699521615181, 374.0889264548947, 356.0228814573329, 567.7820974733974, 506.23173207670766, 414.0398622716345, 391.2065153554141, 356.03559881585903, 321.6026966653161, 310.3517755622847, 275.40194915600625, 221.41128410001676, 257.6240392446112, 235.28791038109838, 227.11568935058227, 157.7036860365069, 181.30235676383307, 132.10431330894, 84.75707213723143, 56.20250649576113, 57.72829072534828, 105.61294562925512]",48.55929152363522,[],[3],22.0,735.8505307487532,47.09513727222648,6.132310177999999,53.4898223193,6.125973065009999,53.4936102423,6.11963619768,53.49739801850001,20354.0,1.0,1.0,1.0,1.0,red,lightgrey
2838,BOX_187_121_13,NLD,Europe,Netherlands,-15.89,2.040389011573751,sand,22.0,"[15.0, 16.0, 17.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[471.55260282066394, 409.70216570524474, 378.8862120078209, 564.7624856313058, 567.6660848590722, 425.42565174444724, 400.16662645200955, 378.3907305213756, 351.20888794861224, 342.55799351867853, 341.4218120078669, 375.1570288362698, 316.12099384335556, 369.53445172278174, 347.88174720417834, 258.05894724859985, 263.65997380071394, 176.06838963069427, 150.12175427282557, 134.02891583898855, 145.89887328251504, 194.76973944052557]",59.807193512829954,[],[],22.0,753.6123818080005,55.42952488675904,6.13045675441,53.4884473911,6.12314020499,53.4915483269,6.11582379893,53.4946492019,20354.0,1.0,1.0,1.0,1.0,red,brown
2839,BOX_187_121_14,NLD,Europe,Netherlands,-12.32,2.528247651152024,sand,22.0,"[15.0, 16.0, 17.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[512.7970848114112, 417.4283464811387, 358.4039264884497, 559.4416614006932, 567.3113402426271, 457.5958922490366, 456.8587196405801, 455.1941380865383, 460.4581281503947, 484.230711988689, 69.40056528869452, 505.57975235484747, 466.7786161785093, 485.27218033657596, 416.9604654623129, 336.4012756999399, 344.463006285244, 263.2286666084194, 240.45664650696088, 200.56831721066595, 214.26205705862574, 254.86630164414018]",73.92506784429501,[10],[],22.0,727.7511282898076,68.82001502365263,6.129467999249999,53.4876076666,6.120922514199999,53.4892556286,6.112377041039999,53.4909035884,20354.0,1.0,1.0,1.0,1.0,red,brown
2840,BOX_187_121_15,NLD,Europe,Netherlands,-3.3,2.390078644585872,sand,23.0,"[2.0, 14.0, 15.0, 16.0, 17.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0]","[1151.9505886677512, 480.7826416892095, 513.4212463058199, 416.45615785704973, 383.5735100976308, 572.6740950609445, 559.6148830273015, 514.9879901196692, 188.97223947596828, 577.4048178649989, 562.3334081672022, 534.8165996854954, 142.9590106518887, 598.3439212590777, 527.875564501018, 582.5861333163292, 497.8335867259462, 464.21408723999394, 480.53305103643123, 429.1443589278765, 402.43401033261296, 369.002636185461, 368.0787414056977]",69.84818261559464,"[8, 12]",[0],22.0,575.8615835900464,63.01609043170041,6.128668758280001,53.486250131800006,6.11971636956,53.486692064,6.11076396739,53.4871339969,20354.0,1.0,1.0,1.0,1.0,red,brown
2841,BOX_187_121_16,NLD,Europe,Netherlands,11.34,4.015085338535084,sand,21.0,"[14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 33.0, 35.0, 36.0]","[321.74724932544274, 472.7403898554856, 426.5509792950174, 394.6315497556936, 423.80021340367176, 582.1695048819743, 567.3149201585663, 276.45459000990127, 226.24935131732036, 647.1195209667235, 668.4223702438935, 549.3948015626887, 244.19399959760975, 582.1641889028551, 798.277898122151, 587.1469849204611, 621.8272904521663, 623.5727449251348, 626.3025704132494, 609.1510241100063, 575.4124554775659]",109.27829371957355,"[11, 12, 13, 14]",[],22.0,240.05691505867523,99.27520275658787,6.12829739232,53.4835866403,6.11934502995,53.484028599,6.110392601419999,53.4844705609,20354.0,1.0,1.0,1.0,1.0,green,brown
2842,BOX_187_121_17,NLD,Europe,Netherlands,16.39,3.6283495408011537,sand,22.0,"[8.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 33.0, 35.0, 36.0]","[685.7996423932934, 327.4340662269863, 447.7707291983737, 460.2759625650931, 412.4934861936258, 361.1571011432742, 429.8256583563223, 505.6470355100374, 115.06410996153643, 169.19473045416188, 624.6311261069101, 626.3123417841991, 609.7958244514066, 161.6925927307804, 578.8211950746078, 530.2490877885577, 649.6991479951951, 672.8775542609192, 659.0697880203529, 682.1915422475288, 717.1175085670743, 703.4526119008424]",93.29415856503223,"[1, 13]","[0, 7]",21.0,138.87143689865968,93.26889469352224,6.12792602636,53.4809229816,6.118973667180001,53.4813649679,6.11002123546,53.4818069577,20354.0,1.0,1.0,1.0,1.0,green,brown
2843,BOX_187_121_18,NLD,Europe,Netherlands,21.94,1.6790218095458975,sand,25.0,"[1.0, 2.0, 3.0, 7.0, 8.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 27.0, 28.0, 29.0, 30.0, 31.0, 33.0, 35.0, 36.0]","[26.57275741368454, 24.295939902338354, 5.960767839651129, 13.016410024779313, 607.8026419993304, 231.97212288828047, 546.414410513637, 515.332480099879, 141.14715992898115, 409.8256863722809, 429.7982319642695, 408.5727421896835, 58.663658383468146, 39.482645260730536, 554.2786572245614, 550.5090823790465, 601.3544932934448, 615.6346606301149, 591.5499915526206, 700.3494582541123, 674.5045244562325, 642.661495693987, 682.5658324863745, 735.8832582018014, 734.1802827222127]",76.054667303158,"[4, 5, 8]","[9, 10]",35.0,10.178739362707732,39.704514562240256,6.1275546604,53.4782591557,6.118602281259999,53.4787011707,6.1096498695,53.4791431873,20354.0,1.0,1.0,1.0,1.0,green,brown
2844,BOX_187_121_19,NLD,Europe,Netherlands,19.45,1.3143271565653252,sand,25.0,"[1.0, 2.0, 3.0, 4.0, 8.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 27.0, 28.0, 29.0, 30.0, 31.0, 33.0, 35.0, 36.0]","[109.48450061462067, 92.4348904721301, 58.57751646556976, 33.20615386191746, 529.0697060829923, 149.08541556064816, 582.6059702283035, 544.2990275586853, 89.11870629052778, 524.3962261050252, 495.43483252832027, 502.7679496196707, 444.5699496767471, 492.45089580525695, 508.75889390317866, 555.3067134423272, 568.4638509385179, 612.0590880172864, 592.6724700335319, 699.1630087320874, 657.2357420150166, 628.5099675658653, 670.5933339701112, 701.7085901639805, 717.8091083375474]",60.42736018920513,"[4, 5, 8]",[4],35.0,72.25649053286719,31.22276324545091,6.12657698346,53.4748053712,6.11785040479,53.4760740069,6.1091238078400005,53.4773426454,20354.0,1.0,1.0,1.0,1.0,green,brown
2845,BOX_187_121_20,NLD,Europe,Netherlands,13.71,1.932713139174264,sand,26.0,"[0.0, 1.0, 3.0, 4.0, 8.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 27.0, 29.0, 30.0, 31.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[175.3656489176695, 170.42137646136456, 118.73118826479208, 28.83117740119277, 411.97373215197956, 70.1567125665768, 585.8250173437195, 613.1870221378105, 71.60951279437596, 639.8197654960769, 576.9296403189948, 534.8097438359268, 492.94476547773155, 505.94457029730467, 484.66541959849394, 523.7336622418667, 551.3577368682156, 604.8009724373126, 634.8418547641544, 608.3805375549947, 585.9674742791976, 606.9491779050634, 596.3405113007204, 626.6815139303021, 595.4948280936914, 652.6484680989048]",97.94173343807024,"[4, 5, 8]",[],37.0,200.8243030776964,47.363903514875965,6.1251379793,53.4715320737,6.11677182375,53.4734794566,6.108405716830001,53.4754268282,20354.0,1.0,1.0,1.0,1.0,green,brown
2846,BOX_187_121_21,NLD,Europe,Netherlands,6.59,2.376382175588806,sand,29.0,"[0.0, 1.0, 3.0, 4.0, 7.0, 8.0, 9.0, 12.0, 14.0, 15.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[460.0715205543914, 489.04390561051264, 442.49930139251865, 303.6234869425602, 209.35521262469544, 615.0502213526715, 33.95624879844761, 4.854384592453315, 811.0581235657614, 794.47879665141, 843.3163532211778, 982.1431038296528, 945.0031493824403, 830.5946783596372, 875.1334023385318, 809.8491063606567, 762.5982618195179, 738.2701906632401, 825.4550503003671, 178.92050302585238, 839.8852699395783, 791.2046290641854, 793.4849781285326, 58.903011481759854, 790.5358274611112, 735.8545174746465, 789.5333717182558, 755.8819174688809, 719.4551924959524]",114.00925264719424,"[3, 4, 5, 19, 23]","[3, 4]",37.0,618.2524733327989,58.65074687698974,6.12820953518,53.4697214491,6.11763231872,53.4701830291,6.10705510226,53.470644609,20354.0,1.0,1.0,1.0,1.0,green,brown
2847,BOX_187_121_22,NLD,Europe,Netherlands,12.97,3.4704408930067787,sand,31.0,"[0.0, 1.0, 3.0, 4.0, 5.0, 7.0, 8.0, 9.0, 10.0, 12.0, 14.0, 15.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[605.5991483954052, 686.163764853052, 660.3423901641814, 491.2839907881224, 396.1048818580698, 336.3262475760825, 627.2061495302919, 220.89250393567667, 64.89917870778949, 21.76387448535254, 825.3042560098246, 805.7106141053358, 898.8386407111378, 992.9189360231366, 998.6293196952746, 986.1437035065168, 992.5599619252865, 1047.7837069758784, 954.4029265549685, 986.5615587249503, 944.0987396655746, 948.9787218993307, 1015.7286957683827, 938.3136972750829, 921.4180354698175, 195.1231821596608, 958.8663848850334, 877.8954386644396, 872.1228034087859, 853.6838281311701, 836.2809370456212]",187.4355802869116,"[3, 6, 7, 12, 25]",[6],37.0,549.4601123441881,82.33067906601575,6.12916646579,53.4683898695,6.118496508200001,53.467599727,6.10782655062,53.4668095844,20354.0,1.0,1.0,1.0,1.0,green,brown
2848,BOX_187_121_23,NLD,Europe,Netherlands,16.85,4.447081668651048,sand,33.0,"[0.0, 1.0, 3.0, 4.0, 5.0, 7.0, 8.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[1005.0113514939061, 1130.5664160213014, 1032.4844910576135, 893.2766645480358, 813.0808535200214, 647.9753596577139, 556.2295933490848, 479.5284859971253, 380.45284453342447, 489.5580432079816, 418.5623446534138, 517.1623284631247, 407.6956464806772, 363.5326322684681, 430.23968976913665, 1015.297251517486, 397.50800538270533, 996.7996167873588, 1074.9930504458055, 1034.9432769580997, 1081.1448305394872, 20.62932704886064, 1224.147524422699, 1168.0525310703292, 1246.681037450035, 1165.053201120782, 1112.0260636398164, 1101.61737129021, 1109.6260011899012, 1093.302624236705, 1095.9859664476883, 1040.9128663262657, 1038.140251061452]",231.0085334433092,"[1, 2, 5, 8, 11, 15, 16, 21]",[],37.0,531.5570433831001,107.93498868782628,6.1312983801100005,53.465094933,6.130825958509999,53.465031469,6.110572038790001,53.462310604,20354.0,1.0,1.0,1.0,1.0,green,brown
2849,BOX_187_121_33,NLD,Europe,Netherlands,-15.61,1.6065996191259455,sand,28.0,"[0.0, 7.0, 8.0, 9.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 34.0, 35.0, 36.0, 37.0]","[1057.1838095025635, 1177.954151891931, 1031.3391827128382, 737.3637455219086, 625.1589827231971, 638.5195988210771, 622.6838426309843, 703.1747461713544, 640.7905928953613, 637.0966480113866, 698.1740465724572, 452.159624161238, 607.4020192685965, 576.4838888364088, 541.6380081392397, 514.4923897965054, 499.0578611034791, 212.6021090424947, 472.16954609349585, 374.65569891153666, 335.3222932468323, 455.02284450008267, 352.259895551108, 351.47449791898225, 305.74274715886656, 393.04076299150717, 324.40570977683643, 479.95704910875804]",53.178904101275606,"[0, 1, 2, 3, 11, 17, 18, 21]",[19],25.0,874.1752010137295,39.377649872498296,6.1336847287000005,53.4617401704,6.12548805472,53.45955167899999,6.11729131941,53.4573631713,20354.0,1.0,1.0,1.0,1.0,red,brown
2850,BOX_187_121_34,NLD,Europe,Netherlands,-13.04,1.9271464929387616,sand,30.0,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 9.0, 11.0, 12.0, 13.0, 15.0, 16.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 34.0, 35.0, 36.0, 37.0]","[238.40674950899606, 825.7597817971453, 842.3618651413733, 569.8045427721524, 548.9063884558584, 658.0287915249745, 928.1987122659605, 670.0645613496758, 695.5605377579852, 683.2999805758376, 702.1474180771565, 691.6043389516233, 697.7892109702318, 623.7129441798369, 590.0513470232726, 561.6368386448974, 512.2899301717761, 596.6805225214256, 478.1858118369576, 446.7840003758675, 450.2338737746009, 318.99726839743926, 283.8287201684955, 423.2636019677121, 310.4221481285354, 360.16604750197826, 264.19495274497183, 378.3615207725574, 249.29828750543587, 409.3751723937682]",93.36700729242035,"[0, 5, 6, 23, 26, 27]",[],36.0,805.7344631238603,43.16585853617368,6.134517464069999,53.4605687067,6.127549084480001,53.4571933033,6.12058052138,53.453817811,20354.0,1.0,1.0,1.0,1.0,red,brown
2851,BOX_187_121_35,NLD,Europe,Netherlands,-17.0,1.6695261100330356,sand,32.0,"[1.0, 2.0, 3.0, 4.0, 5.0, 7.0, 8.0, 9.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 34.0, 35.0, 36.0, 37.0]","[789.780910742254, 808.4590504936597, 425.1100985267574, 204.37596725632085, 428.9252738224183, 913.4781407131885, 635.7111943643632, 1066.8919924926568, 743.2645858994825, 758.0200293864391, 737.9841100608764, 848.6917435411497, 768.7811853854531, 715.7631323153934, 756.9684760911589, 711.4316874909905, 649.4399268743354, 634.4481506501222, 587.0346173183615, 587.0346173183615, 540.7406491834273, 471.70176046127796, 509.57351973442235, 328.2510767037171, 356.2817710011359, 450.04181428258204, 351.25633528076753, 354.383060928454, 307.7153725938143, 363.2275623118059, 284.0430734061476, 412.1303562972372]",77.80401512011686,"[2, 3, 4, 5, 6, 7, 25]",[],36.0,951.05793048442,40.3362483313852,6.13735195883,53.4584942262,6.1303835473899975,53.4551186425,6.12341501613,53.4517430007,20354.0,1.0,1.0,1.0,1.0,red,brown
2852,BOX_187_121_36,NLD,Europe,Netherlands,-18.27,2.0792917752620874,sand,31.0,"[1.0, 2.0, 3.0, 4.0, 5.0, 7.0, 8.0, 9.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 29.0, 30.0, 31.0, 32.0, 34.0, 35.0, 36.0, 37.0]","[810.6626280136295, 822.1799891142972, 299.23280638290805, 198.8869280446256, 309.1150429817742, 889.3669917900912, 463.76956764700526, 260.5685853965634, 789.3010706800633, 868.4314330422582, 834.33512858575, 840.7665932282962, 769.2869362317641, 758.6282252565995, 837.8866410953326, 776.0611559979988, 711.173805274892, 548.7851916757345, 632.0293471828404, 631.9774987471799, 616.2531399831288, 435.04514563324494, 537.0252000692619, 341.9612692126915, 475.23327115829363, 345.6219786287539, 366.2408203448225, 299.3698825273147, 322.3922605408529, 238.66838355438134, 378.09013006179805]",93.14181898886696,"[2, 3, 4, 5, 6, 7, 21, 22, 23, 24]",[],36.0,1013.9735334278026,48.79115007261046,6.13960373651,53.4568119393,6.13322311827,53.4530466746,6.1268422115900005,53.4492812397,20354.0,1.0,1.0,1.0,1.0,red,brown
2853,BOX_187_121_37,NLD,Europe,Netherlands,-26.38,5.832523601488617,sand,32.0,"[1.0, 2.0, 3.0, 4.0, 5.0, 7.0, 8.0, 9.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 27.0, 29.0, 30.0, 31.0, 32.0, 34.0, 35.0, 36.0, 37.0]","[1041.92803928542, 764.6442426522804, 233.12450436505978, 46.81944061829659, 233.17532827361663, 714.985047660211, 397.812859513249, 162.95772889661927, 228.54664168247461, 1089.4849325250036, 1044.0941511372746, 1018.7332026052657, 926.9026446250806, 849.2454034434463, 834.2978159342932, 670.7085063508854, 871.6528197745116, 615.7870063666513, 805.8261535653697, 832.4428157547163, 720.263431451901, 714.810276201015, 610.8560356037036, 489.91850333613064, 252.81114214002793, 456.02053363236485, 302.7759339356559, 339.31114922313577, 261.1185578026575, 312.28166669875935, 198.01033507903605, 338.23625407897634]",203.2121887541672,"[0, 1, 2, 3, 4, 5, 6, 15, 16, 17, 22, 23, 24, 25]",[0],26.0,1246.2046598691952,144.68337851893398,6.13978711182,53.4563061811,6.136589315630001,53.451307378,6.133391190939999,53.4463080614,20354.0,1.0,1.0,1.0,1.0,red,brown
2854,BOX_187_121_38,NLD,Europe,Netherlands,-5.08,4.158310677728107,sand,32.0,"[1.0, 2.0, 3.0, 5.0, 7.0, 8.0, 9.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 29.0, 30.0, 31.0, 32.0, 34.0, 35.0, 36.0, 37.0]","[748.4707733802278, 688.5598929026654, 244.02549165300772, 267.9156024957682, 653.4655992923261, 547.034009954592, 174.66448999648702, 287.1278134534899, 598.5595297879551, 440.3514653524017, 929.9631140955345, 523.9369701950985, 509.29919580896524, 474.6933613462036, 468.4308926556015, 705.9306393943331, 567.5348875059806, 481.8770145548712, 463.6868562707237, 574.3799674080309, 722.5430773427444, 449.85130812321825, 191.3835975262037, 550.0621721125297, 327.360415207085, 652.4425645775295, 389.54290614788374, 492.55859245976524, 288.717008762822, 417.7184773344535, 121.49452032848426, 487.1525710435081]",154.57702211381374,"[4, 5, 6, 7, 8, 9, 10, 15, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",[],36.0,548.461048558843,82.54816718958287,6.13468187894,53.456409854300006,6.140404745780001,53.4522866901,6.14612793712,53.4481632922,20354.0,1.0,1.0,1.0,1.0,red,brown
2855,BOX_187_121_39,NLD,Europe,Netherlands,-5.26,3.028616708447021,sand,34.0,"[1.0, 2.0, 3.0, 4.0, 5.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0]","[732.2184720248024, 642.153990052871, 387.78742782783183, 278.01285007121504, 473.9171116090166, 706.0906174485718, 699.0743575966632, 471.1362930418528, 624.188480276769, 469.4298295714046, 750.9417497025524, 550.0586065625168, 822.285602429843, 618.4155102005495, 521.9124577169088, 531.3012290107022, 623.3003476545177, 718.1568989363772, 437.7279206616959, 524.3031121785463, 599.6712482035334, 599.9927874399941, 673.5515616530615, 507.1020511749854, 158.9860505067574, 599.5672132096688, 290.118643009221, 708.380120425049, 350.701557418147, 371.80193675099815, 858.2854511586411, 460.5606241874905, 684.5020975646647, 634.5729236793063]",107.24633825052148,"[1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 16, 17, 23, 24, 25, 26, 27, 30, 31]",[],35.0,686.3298718062425,70.54141756981426,6.136497622669999,53.4577136739,6.14338488663,53.4542795196,6.15027233416,53.4508452738,20354.0,1.0,1.0,1.0,1.0,red,brown
2856,BOX_187_121_40,NLD,Europe,Netherlands,0.83,2.7995519743621964,sand,37.0,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0]","[153.89333209799082, 1080.1034170738656, 898.0200215090554, 568.2878114465373, 516.282222625408, 510.2804426141114, 550.0468901954097, 730.7253241278084, 735.0393190882371, 585.2290276221449, 724.5933263970604, 527.482501678597, 785.4838533805189, 678.2714254016512, 846.8711249852091, 650.0562652820389, 701.6083561729798, 644.059898590115, 744.813339956812, 808.4033828705291, 554.3946764539847, 729.220056559355, 644.8857182544624, 709.5651218038796, 862.190117960802, 621.1864324607611, 217.5095486606884, 695.801165412194, 445.54408427747643, 473.72526425133424, 796.2594373605217, 617.338979642858, 751.6809568318048, 841.9330695636035, 692.8541864511279, 826.3691171633924, 522.2279417218434]",113.40392517885664,"[0, 1, 2, 9, 10, 11, 12, 13, 14, 20, 24, 25, 26, 27, 30, 31, 32, 33, 34]",[],33.0,625.0474468108966,56.20061122690127,6.13849968831,53.45924423090001,6.14610738987,53.456399883500005,6.15371517273,53.4535555057,20354.0,1.0,1.0,1.0,1.0,green,brown
2857,BOX_187_121_41,NLD,Europe,Netherlands,-0.57,1.6190064081501756,sand,37.0,"[0.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[475.5640254906837, 856.6927481864235, 776.2920181451044, 534.3735175982355, 701.3621174594034, 702.4663150188856, 960.5695237718649, 866.4340795517516, 723.237489562911, 799.2464902582412, 662.2024940353547, 916.7838917308388, 792.9765537257576, 968.2381603996272, 818.7037157007358, 810.2544542699655, 757.2897850586726, 691.7052241900537, 889.2757972159909, 710.2046539675024, 751.3927026526229, 752.9833459658793, 808.9873111417829, 894.6368695997488, 742.9269887337144, 560.7262336795457, 780.9745193443546, 591.6032722741651, 643.4486774023425, 848.1317313531259, 722.3031937365471, 766.9320704547241, 817.5018898064247, 763.6333694838471, 865.1661805333003, 612.7730768861746, 920.7134753461304]",79.69359807104088,"[0, 3, 6, 7, 10, 11, 12, 13, 18, 24, 25, 26, 29, 34]",[],35.0,767.9999131823711,37.43859591435016,6.14088816551,53.4615089742,6.1484959029900015,53.4586647651,6.15610364993,53.4558205524,20354.0,1.0,1.0,1.0,1.0,red,brown
2858,BOX_187_121_42,NLD,Europe,Netherlands,-17.33,1.597964679088808,sand,37.0,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0]","[283.85280927581186, 1163.0356467543506, 1123.0604576127664, 819.7082310505859, 351.4909241610253, 510.20774856053646, 839.1266657781048, 1099.8541582322032, 885.3964734292394, 1114.2582682149757, 656.8758395605963, 919.5200431557005, 919.6095756487604, 1122.4062635307996, 962.0049909081724, 942.7580033151811, 845.9486390473755, 688.7419101343395, 1015.2444984651091, 744.4204724047792, 898.5610571685044, 767.1627783399954, 823.5653064594613, 931.9984866849858, 727.3082507054719, 514.8407015707462, 822.1182317270324, 629.1496070986367, 574.5818005133144, 898.4726403786393, 699.4531457138464, 817.9018896772756, 633.0580584788433, 813.4998884346215, 908.0318495512789, 616.2162680473706, 927.742741640558]",50.17290242225889,"[0, 3, 4, 5, 6, 7, 8, 9, 10, 13, 16, 17, 18, 19, 20, 23, 24, 25, 26, 29, 30, 31, 32, 33, 34]",[11],35.0,1168.572425999073,33.1466072559776,6.143276642719999,53.4637735967,6.15088432474,53.46092956,6.15849212714,53.4580854783,20354.0,1.0,1.0,1.0,1.0,red,brown
